loan_id,customer_id,loan_type,loan_amount,start_date,term_months,interest_rate,status
LOAN406557,CUST024263,Personal,387906,10/17/2025,24,12,Active
LOAN406558,CUST029765,Personal,167643,12/11/2025,24,12,Active
LOAN406559,CUST031135,Home,625627,8/1/2025,60,7.5,Active
LOAN406560,CUST007076,Personal,401257,7/26/2025,24,12,Active
LOAN406561,CUST009795,Personal,196848,1/23/2025,24,12,Active
LOAN406562,CUST004221,Car,1485427,11/28/2025,36,9.5,Closed
LOAN406563,CUST026617,Car,375181,2/10/2025,36,9.5,Active
LOAN406564,CUST013155,Car,773255,6/23/2025,36,9.5,Active
LOAN406565,CUST043937,Personal,230614,4/15/2025,24,12,Active
LOAN406566,CUST018971,Car,925515,5/10/2025,36,9.5,Active
LOAN406567,CUST007070,Personal,153574,4/14/2025,24,12,Active
LOAN406568,CUST012691,Car,436525,9/7/2025,36,9.5,Active
LOAN406569,CUST032806,Personal,398128,9/30/2025,24,12,Active
LOAN406570,CUST014731,Home,1902600,5/3/2025,60,7.5,Active
LOAN406571,CUST044696,Home,4688355,5/29/2025,60,7.5,Active
LOAN406572,CUST042176,Personal,485067,7/4/2025,24,12,Active
LOAN406573,CUST019668,Personal,274804,3/4/2025,24,12,Active
LOAN406574,CUST009721,Home,1624648,7/9/2025,60,7.5,Active
LOAN406575,CUST027390,Car,1145753,8/19/2025,36,9.5,Active
LOAN406576,CUST002941,Home,3056081,8/25/2025,60,7.5,Active
LOAN406577,CUST033490,Personal,180789,1/18/2025,24,12,Active
LOAN406578,CUST008667,Personal,159501,6/29/2025,24,12,Closed
LOAN406579,CUST013453,Home,2326661,7/12/2025,60,7.5,Active
LOAN406580,CUST005362,Car,845964,3/15/2025,36,9.5,Active
LOAN406581,CUST049998,Car,971908,7/23/2025,36,9.5,Active
LOAN406582,CUST013063,Personal,354991,5/29/2025,24,12,Active
LOAN406583,CUST040247,Car,1107555,6/11/2025,36,9.5,Active
LOAN406584,CUST029071,Home,1184200,9/13/2025,60,7.5,Active
LOAN406585,CUST023319,Home,4185284,7/2/2025,60,7.5,Active
LOAN406586,CUST040239,Car,906253,9/24/2025,36,9.5,Active
LOAN406587,CUST045486,Personal,242988,5/27/2025,24,12,Closed
LOAN406588,CUST033316,Personal,390113,4/18/2025,24,12,Active
LOAN406589,CUST001025,Home,1448257,3/8/2025,60,7.5,Active
LOAN406590,CUST031090,Home,4150301,9/4/2025,60,7.5,Closed
LOAN406591,CUST027842,Home,4552701,10/26/2025,60,7.5,Active
LOAN406592,CUST018442,Personal,119652,6/11/2025,24,12,Active
LOAN406593,CUST029160,Car,989666,5/7/2025,36,9.5,Active
LOAN406594,CUST000208,Home,4066883,10/28/2025,60,7.5,Active
LOAN406595,CUST005662,Car,560661,11/24/2025,36,9.5,Active
LOAN406596,CUST032879,Home,3546351,9/4/2025,60,7.5,Closed
LOAN406597,CUST036743,Personal,143827,4/30/2025,24,12,Active
LOAN406598,CUST007589,Car,1332924,5/5/2025,36,9.5,Active
LOAN406599,CUST028705,Home,1357479,5/9/2025,60,7.5,Active
LOAN406600,CUST039997,Personal,349533,1/28/2025,24,12,Active
LOAN406601,CUST011118,Personal,159970,7/12/2025,24,12,Active
LOAN406602,CUST008100,Car,413950,12/5/2025,36,9.5,Active
LOAN406603,CUST008028,Home,1692548,5/1/2025,60,7.5,Active
LOAN406604,CUST005715,Car,793250,2/19/2025,36,9.5,Active
LOAN406605,CUST036538,Car,337390,11/16/2025,36,9.5,Active
LOAN406606,CUST013434,Personal,378841,6/29/2025,24,12,Active
LOAN406607,CUST003427,Car,824962,6/6/2025,36,9.5,Active
LOAN406608,CUST040850,Car,1112604,9/19/2025,36,9.5,Active
LOAN406609,CUST018410,Car,1013303,3/21/2025,36,9.5,Active
LOAN406610,CUST031447,Home,1639299,7/30/2025,60,7.5,Active
LOAN406611,CUST046125,Personal,365251,5/16/2025,24,12,Active
LOAN406612,CUST031857,Car,1150493,12/12/2025,36,9.5,Active
LOAN406613,CUST004730,Personal,221177,8/25/2025,24,12,Active
LOAN406614,CUST029411,Home,3943223,5/22/2025,60,7.5,Active
LOAN406615,CUST026868,Personal,474159,10/30/2025,24,12,Active
LOAN406616,CUST019812,Home,1548107,1/31/2025,60,7.5,Active
LOAN406617,CUST044425,Car,1274741,4/24/2025,36,9.5,Active
LOAN406618,CUST001006,Personal,264466,4/16/2025,24,12,Active
LOAN406619,CUST045957,Personal,192447,8/22/2025,24,12,Active
LOAN406620,CUST040298,Car,1361641,8/15/2025,36,9.5,Active
LOAN406621,CUST039549,Car,342941,1/26/2025,36,9.5,Active
LOAN406622,CUST001686,Home,4866023,5/7/2025,60,7.5,Active
LOAN406623,CUST002335,Home,3702944,9/24/2025,60,7.5,Active
LOAN406624,CUST016184,Car,884770,9/21/2025,36,9.5,Active
LOAN406625,CUST004578,Car,510236,10/25/2025,36,9.5,Active
LOAN406626,CUST003393,Personal,186412,10/28/2025,24,12,Active
LOAN406627,CUST043383,Personal,381915,8/11/2025,24,12,Active
LOAN406628,CUST001189,Personal,490703,11/1/2025,24,12,Active
LOAN406629,CUST041410,Personal,200897,4/24/2025,24,12,Active
LOAN406630,CUST007599,Car,701680,12/2/2025,36,9.5,Active
LOAN406631,CUST005743,Car,745716,7/24/2025,36,9.5,Active
LOAN406632,CUST004629,Car,1145056,10/21/2025,36,9.5,Active
LOAN406633,CUST023106,Home,1424732,12/5/2025,60,7.5,Active
LOAN406634,CUST045085,Home,2725475,6/18/2025,60,7.5,Active
LOAN406635,CUST000181,Personal,458600,6/18/2025,24,12,Active
LOAN406636,CUST036717,Home,2369862,8/23/2025,60,7.5,Active
LOAN406637,CUST002885,Car,1495762,3/28/2025,36,9.5,Active
LOAN406638,CUST031988,Personal,498427,5/9/2025,24,12,Active
LOAN406639,CUST030274,Car,1048820,11/25/2025,36,9.5,Active
LOAN406640,CUST049451,Personal,76327,10/31/2025,24,12,Active
LOAN406641,CUST027439,Home,3980831,3/25/2025,60,7.5,Active
LOAN406642,CUST044238,Home,1840690,6/29/2025,60,7.5,Active
LOAN406643,CUST035543,Personal,290320,9/5/2025,24,12,Active
LOAN406644,CUST010231,Car,732526,9/28/2025,36,9.5,Active
LOAN406645,CUST035254,Home,3979900,6/14/2025,60,7.5,Active
LOAN406646,CUST016725,Car,776246,6/30/2025,36,9.5,Active
LOAN406647,CUST014527,Car,1183064,10/9/2025,36,9.5,Active
LOAN406648,CUST034088,Personal,256536,5/10/2025,24,12,Active
LOAN406649,CUST011273,Home,4338464,1/25/2025,60,7.5,Active
LOAN406650,CUST019250,Car,847284,6/6/2025,36,9.5,Active
LOAN406651,CUST012266,Car,778522,10/4/2025,36,9.5,Active
LOAN406652,CUST015693,Home,866461,3/15/2025,60,7.5,Active
LOAN406653,CUST049009,Car,1004123,8/5/2025,36,9.5,Active
LOAN406654,CUST008677,Car,1195508,8/28/2025,36,9.5,Active
LOAN406655,CUST049679,Personal,100336,4/16/2025,24,12,Active
LOAN406656,CUST044156,Home,3438263,2/14/2025,60,7.5,Active
LOAN406657,CUST039977,Car,897168,5/7/2025,36,9.5,Active
LOAN406658,CUST005534,Car,695440,1/23/2025,36,9.5,Active
LOAN406659,CUST029382,Personal,108838,12/13/2025,24,12,Active
LOAN406660,CUST002019,Personal,394881,11/17/2025,24,12,Active
LOAN406661,CUST018202,Home,4934511,7/29/2025,60,7.5,Closed
LOAN406662,CUST043777,Car,862689,2/16/2025,36,9.5,Closed
LOAN406663,CUST023663,Personal,266829,5/6/2025,24,12,Active
LOAN406664,CUST044855,Home,1083258,10/20/2025,60,7.5,Active
LOAN406665,CUST034474,Car,692496,6/23/2025,36,9.5,Active
LOAN406666,CUST044434,Car,1213869,6/5/2025,36,9.5,Active
LOAN406667,CUST035506,Home,2392691,7/20/2025,60,7.5,Active
LOAN406668,CUST029374,Car,585067,7/8/2025,36,9.5,Active
LOAN406669,CUST021011,Car,330605,8/15/2025,36,9.5,Active
LOAN406670,CUST017394,Car,413280,5/17/2025,36,9.5,Active
LOAN406671,CUST022862,Home,3156006,2/8/2025,60,7.5,Active
LOAN406672,CUST006058,Home,2628968,5/4/2025,60,7.5,Active
LOAN406673,CUST032224,Car,1245008,2/27/2025,36,9.5,Active
LOAN406674,CUST000737,Personal,313195,2/4/2025,24,12,Active
LOAN406675,CUST039638,Home,2652454,10/2/2025,60,7.5,Active
LOAN406676,CUST017009,Personal,127728,4/22/2025,24,12,Active
LOAN406677,CUST011423,Home,3513915,4/8/2025,60,7.5,Active
LOAN406678,CUST003716,Car,1298950,6/19/2025,36,9.5,Active
LOAN406679,CUST024341,Personal,97397,4/9/2025,24,12,Active
LOAN406680,CUST040897,Personal,484016,11/18/2025,24,12,Active
LOAN406681,CUST036439,Home,4196001,12/2/2025,60,7.5,Active
LOAN406682,CUST027712,Personal,172705,7/1/2025,24,12,Active
LOAN406683,CUST008693,Home,2120989,7/8/2025,60,7.5,Active
LOAN406684,CUST004691,Home,2324716,1/27/2025,60,7.5,Active
LOAN406685,CUST039398,Car,651411,10/14/2025,36,9.5,Active
LOAN406686,CUST049326,Car,879129,3/28/2025,36,9.5,Active
LOAN406687,CUST024113,Car,1441265,5/14/2025,36,9.5,Active
LOAN406688,CUST036191,Car,468349,3/4/2025,36,9.5,Active
LOAN406689,CUST027174,Home,506430,11/14/2025,60,7.5,Closed
LOAN406690,CUST011146,Home,2491681,8/5/2025,60,7.5,Active
LOAN406691,CUST003505,Home,4275961,6/3/2025,60,7.5,Active
LOAN406692,CUST012310,Home,676865,12/2/2025,60,7.5,Active
LOAN406693,CUST049407,Home,4461853,8/23/2025,60,7.5,Active
LOAN406694,CUST028663,Home,2900762,8/3/2025,60,7.5,Active
LOAN406695,CUST009447,Home,3904982,5/14/2025,60,7.5,Active
LOAN406696,CUST015496,Home,3295932,11/29/2025,60,7.5,Active
LOAN406697,CUST020406,Personal,471903,8/6/2025,24,12,Active
LOAN406698,CUST036297,Home,3419055,7/19/2025,60,7.5,Active
LOAN406699,CUST017577,Car,1295625,8/5/2025,36,9.5,Active
LOAN406700,CUST044729,Home,1958279,11/20/2025,60,7.5,Active
LOAN406701,CUST049725,Car,795369,11/21/2025,36,9.5,Active
LOAN406702,CUST011588,Car,1322025,3/19/2025,36,9.5,Active
LOAN406703,CUST045743,Car,931975,11/20/2025,36,9.5,Active
LOAN406704,CUST038141,Car,311436,7/20/2025,36,9.5,Closed
LOAN406705,CUST023764,Car,1070238,4/8/2025,36,9.5,Active
LOAN406706,CUST034220,Home,4044410,9/24/2025,60,7.5,Active
LOAN406707,CUST045317,Personal,174000,10/19/2025,24,12,Active
LOAN406708,CUST001438,Car,938581,3/28/2025,36,9.5,Active
LOAN406709,CUST007365,Personal,439029,5/28/2025,24,12,Active
LOAN406710,CUST005714,Home,2882600,10/3/2025,60,7.5,Active
LOAN406711,CUST010952,Personal,186530,9/23/2025,24,12,Active
LOAN406712,CUST000035,Personal,247724,1/27/2025,24,12,Active
LOAN406713,CUST000011,Personal,142481,10/22/2025,24,12,Active
LOAN406714,CUST026423,Personal,484779,7/16/2025,24,12,Active
LOAN406715,CUST019032,Home,3223380,5/1/2025,60,7.5,Active
LOAN406716,CUST013105,Personal,373397,8/1/2025,24,12,Active
LOAN406717,CUST036028,Personal,74379,3/12/2025,24,12,Active
LOAN406718,CUST048731,Personal,216514,10/21/2025,24,12,Active
LOAN406719,CUST023076,Car,577983,4/23/2025,36,9.5,Closed
LOAN406720,CUST014583,Car,1067339,3/25/2025,36,9.5,Active
LOAN406721,CUST011931,Home,1390183,9/4/2025,60,7.5,Active
LOAN406722,CUST049273,Personal,406563,5/1/2025,24,12,Closed
LOAN406723,CUST016432,Home,824807,8/26/2025,60,7.5,Active
LOAN406724,CUST039566,Car,873606,2/20/2025,36,9.5,Active
LOAN406725,CUST006960,Car,435482,10/30/2025,36,9.5,Active
LOAN406726,CUST038395,Personal,194814,5/6/2025,24,12,Active
LOAN406727,CUST018747,Personal,438949,1/21/2025,24,12,Active
LOAN406728,CUST014534,Personal,57872,4/24/2025,24,12,Active
LOAN406729,CUST034753,Car,1043834,9/16/2025,36,9.5,Active
LOAN406730,CUST002117,Personal,120800,5/26/2025,24,12,Active
LOAN406731,CUST002904,Home,1642501,8/22/2025,60,7.5,Active
LOAN406732,CUST026349,Home,1748157,3/16/2025,60,7.5,Active
LOAN406733,CUST025093,Personal,397527,9/15/2025,24,12,Active
LOAN406734,CUST000387,Personal,477652,4/9/2025,24,12,Active
LOAN406735,CUST003380,Personal,281017,1/20/2025,24,12,Active
LOAN406736,CUST028067,Personal,352567,7/25/2025,24,12,Active
LOAN406737,CUST034730,Home,2075397,9/2/2025,60,7.5,Active
LOAN406738,CUST025561,Car,1166459,10/20/2025,36,9.5,Closed
LOAN406739,CUST035309,Car,759090,10/8/2025,36,9.5,Active
LOAN406740,CUST029288,Car,875143,9/26/2025,36,9.5,Active
LOAN406741,CUST025355,Car,401939,10/24/2025,36,9.5,Active
LOAN406742,CUST006743,Personal,73986,8/20/2025,24,12,Closed
LOAN406743,CUST005931,Home,2844979,7/17/2025,60,7.5,Active
LOAN406744,CUST044950,Home,4393844,10/24/2025,60,7.5,Active
LOAN406745,CUST025026,Car,1160505,6/28/2025,36,9.5,Active
LOAN406746,CUST028842,Car,652714,12/10/2025,36,9.5,Active
LOAN406747,CUST016565,Car,1369952,12/6/2025,36,9.5,Active
LOAN406748,CUST029299,Car,916238,8/4/2025,36,9.5,Active
LOAN406749,CUST006534,Personal,54821,4/14/2025,24,12,Active
LOAN406750,CUST020040,Car,577210,2/15/2025,36,9.5,Active
LOAN406751,CUST033748,Car,982535,10/31/2025,36,9.5,Active
LOAN406752,CUST001077,Home,3922202,7/26/2025,60,7.5,Active
LOAN406753,CUST022528,Home,1785410,5/23/2025,60,7.5,Active
LOAN406754,CUST047747,Personal,349308,6/17/2025,24,12,Active
LOAN406755,CUST002777,Home,4236807,6/23/2025,60,7.5,Active
LOAN406756,CUST021894,Personal,192431,1/29/2025,24,12,Active
LOAN406757,CUST032574,Car,1341839,10/19/2025,36,9.5,Active
LOAN406758,CUST001030,Home,3375612,1/16/2025,60,7.5,Active
LOAN406759,CUST035534,Personal,246921,6/9/2025,24,12,Active
LOAN406760,CUST022226,Home,1024767,12/1/2025,60,7.5,Active
LOAN406761,CUST041724,Personal,271909,6/14/2025,24,12,Active
LOAN406762,CUST027030,Home,707374,10/26/2025,60,7.5,Active
LOAN406763,CUST027157,Car,838301,5/16/2025,36,9.5,Active
LOAN406764,CUST028499,Home,2074976,9/11/2025,60,7.5,Active
LOAN406765,CUST043694,Car,1298990,11/16/2025,36,9.5,Active
LOAN406766,CUST029941,Personal,57701,1/30/2025,24,12,Active
LOAN406767,CUST042925,Car,1258745,5/13/2025,36,9.5,Active
LOAN406768,CUST030331,Car,1045982,3/25/2025,36,9.5,Active
LOAN406769,CUST024273,Home,1080806,9/22/2025,60,7.5,Active
LOAN406770,CUST033748,Home,2336728,5/3/2025,60,7.5,Active
LOAN406771,CUST017510,Home,4628028,10/14/2025,60,7.5,Active
LOAN406772,CUST039145,Home,3854301,2/25/2025,60,7.5,Active
LOAN406773,CUST032197,Personal,285713,6/19/2025,24,12,Closed
LOAN406774,CUST004106,Car,937551,8/23/2025,36,9.5,Active
LOAN406775,CUST023692,Home,4088175,7/22/2025,60,7.5,Active
LOAN406776,CUST028109,Car,1303650,12/13/2025,36,9.5,Active
LOAN406777,CUST015413,Personal,476787,2/23/2025,24,12,Active
LOAN406778,CUST020499,Home,1658303,1/17/2025,60,7.5,Active
LOAN406779,CUST046532,Car,1487924,1/31/2025,36,9.5,Active
LOAN406780,CUST008609,Personal,495760,2/9/2025,24,12,Active
LOAN406781,CUST000373,Car,603730,2/4/2025,36,9.5,Active
LOAN406782,CUST037146,Car,1073425,5/28/2025,36,9.5,Active
LOAN406783,CUST042076,Personal,397661,3/26/2025,24,12,Active
LOAN406784,CUST040353,Car,1346212,8/7/2025,36,9.5,Active
LOAN406785,CUST010821,Home,3704192,6/11/2025,60,7.5,Active
LOAN406786,CUST019966,Home,4167007,9/12/2025,60,7.5,Active
LOAN406787,CUST016683,Personal,115595,11/23/2025,24,12,Active
LOAN406788,CUST040562,Car,957897,4/26/2025,36,9.5,Active
LOAN406789,CUST030362,Personal,222613,9/8/2025,24,12,Active
LOAN406790,CUST047384,Car,1283014,9/4/2025,36,9.5,Active
LOAN406791,CUST034263,Car,820294,4/10/2025,36,9.5,Active
LOAN406792,CUST002714,Home,2580218,6/30/2025,60,7.5,Closed
LOAN406793,CUST010076,Home,1984069,10/15/2025,60,7.5,Active
LOAN406794,CUST014749,Personal,227445,6/13/2025,24,12,Active
LOAN406795,CUST043888,Home,4267385,4/9/2025,60,7.5,Active
LOAN406796,CUST006817,Car,968187,10/6/2025,36,9.5,Active
LOAN406797,CUST008367,Personal,496337,9/25/2025,24,12,Closed
LOAN406798,CUST035692,Personal,61922,2/14/2025,24,12,Active
LOAN406799,CUST019505,Car,441761,2/28/2025,36,9.5,Active
LOAN406800,CUST001293,Home,4266634,2/12/2025,60,7.5,Active
LOAN406801,CUST025345,Home,3731822,1/30/2025,60,7.5,Active
LOAN406802,CUST038902,Personal,236335,9/16/2025,24,12,Active
LOAN406803,CUST016833,Home,4608408,6/8/2025,60,7.5,Active
LOAN406804,CUST011218,Personal,411758,9/10/2025,24,12,Active
LOAN406805,CUST008098,Home,2765294,3/10/2025,60,7.5,Active
LOAN406806,CUST015460,Car,657733,3/18/2025,36,9.5,Active
LOAN406807,CUST029895,Personal,435975,2/11/2025,24,12,Closed
LOAN406808,CUST028858,Car,374358,2/1/2025,36,9.5,Active
LOAN406809,CUST006429,Personal,123814,5/9/2025,24,12,Active
LOAN406810,CUST030141,Home,3595793,9/20/2025,60,7.5,Active
LOAN406811,CUST021101,Car,853461,2/3/2025,36,9.5,Active
LOAN406812,CUST020266,Home,2021015,11/17/2025,60,7.5,Active
LOAN406813,CUST000831,Personal,440885,11/6/2025,24,12,Active
LOAN406814,CUST019901,Car,935950,10/17/2025,36,9.5,Active
LOAN406815,CUST004313,Home,4885169,6/25/2025,60,7.5,Active
LOAN406816,CUST036012,Personal,131370,8/9/2025,24,12,Active
LOAN406817,CUST005807,Personal,341029,2/14/2025,24,12,Active
LOAN406818,CUST014153,Personal,99766,9/26/2025,24,12,Active
LOAN406819,CUST029915,Car,677674,7/16/2025,36,9.5,Active
LOAN406820,CUST045041,Home,4154259,5/17/2025,60,7.5,Active
LOAN406821,CUST021968,Car,697408,2/22/2025,36,9.5,Active
LOAN406822,CUST024356,Home,4259520,2/27/2025,60,7.5,Closed
LOAN406823,CUST004530,Personal,428493,4/13/2025,24,12,Active
LOAN406824,CUST018138,Home,1729854,4/23/2025,60,7.5,Active
LOAN406825,CUST019802,Personal,239573,3/30/2025,24,12,Active
LOAN406826,CUST014962,Personal,305679,5/14/2025,24,12,Active
LOAN406827,CUST025749,Home,3270155,10/4/2025,60,7.5,Active
LOAN406828,CUST021485,Personal,323188,1/19/2025,24,12,Active
LOAN406829,CUST036466,Car,439006,10/26/2025,36,9.5,Active
LOAN406830,CUST033825,Car,499222,8/26/2025,36,9.5,Active
LOAN406831,CUST024005,Home,2077247,4/21/2025,60,7.5,Active
LOAN406832,CUST041419,Car,955317,5/3/2025,36,9.5,Active
LOAN406833,CUST004507,Home,4787104,5/20/2025,60,7.5,Active
LOAN406834,CUST047791,Home,4027587,6/15/2025,60,7.5,Active
LOAN406835,CUST029548,Home,2873076,7/30/2025,60,7.5,Active
LOAN406836,CUST048628,Car,799160,1/25/2025,36,9.5,Closed
LOAN406837,CUST008044,Car,477636,9/10/2025,36,9.5,Active
LOAN406838,CUST048403,Personal,327811,8/4/2025,24,12,Active
LOAN406839,CUST022360,Car,755765,3/25/2025,36,9.5,Closed
LOAN406840,CUST023782,Car,446681,9/3/2025,36,9.5,Active
LOAN406841,CUST027600,Personal,346648,1/14/2025,24,12,Active
LOAN406842,CUST013370,Car,1440595,2/13/2025,36,9.5,Active
LOAN406843,CUST026837,Car,894297,5/10/2025,36,9.5,Active
LOAN406844,CUST006824,Car,1381482,4/11/2025,36,9.5,Active
LOAN406845,CUST039520,Personal,380348,3/26/2025,24,12,Active
LOAN406846,CUST031815,Personal,218208,9/15/2025,24,12,Active
LOAN406847,CUST031046,Personal,202172,3/22/2025,24,12,Active
LOAN406848,CUST049066,Car,637636,5/30/2025,36,9.5,Active
LOAN406849,CUST029693,Car,457579,2/14/2025,36,9.5,Active
LOAN406850,CUST025128,Home,2218997,7/13/2025,60,7.5,Active
LOAN406851,CUST042460,Home,1550537,2/21/2025,60,7.5,Active
LOAN406852,CUST040558,Car,593535,6/16/2025,36,9.5,Active
LOAN406853,CUST014191,Personal,257418,10/30/2025,24,12,Active
LOAN406854,CUST020757,Home,3781598,10/1/2025,60,7.5,Active
LOAN406855,CUST038227,Car,598289,8/27/2025,36,9.5,Active
LOAN406856,CUST005244,Personal,53864,7/7/2025,24,12,Active
LOAN406857,CUST031323,Personal,444312,2/16/2025,24,12,Active
LOAN406858,CUST013223,Personal,294571,3/5/2025,24,12,Active
LOAN406859,CUST028213,Personal,487303,2/21/2025,24,12,Active
LOAN406860,CUST002906,Personal,64701,8/7/2025,24,12,Active
LOAN406861,CUST030612,Personal,106448,9/7/2025,24,12,Active
LOAN406862,CUST025227,Home,2806264,4/26/2025,60,7.5,Active
LOAN406863,CUST023352,Home,4364243,9/14/2025,60,7.5,Active
LOAN406864,CUST000010,Personal,59620,1/20/2025,24,12,Active
LOAN406865,CUST034250,Car,453372,4/27/2025,36,9.5,Active
LOAN406866,CUST011854,Car,681233,1/24/2025,36,9.5,Active
LOAN406867,CUST040130,Home,1442441,5/9/2025,60,7.5,Active
LOAN406868,CUST021218,Car,1302083,5/31/2025,36,9.5,Active
LOAN406869,CUST035680,Personal,477172,4/28/2025,24,12,Active
LOAN406870,CUST032546,Personal,439487,3/4/2025,24,12,Active
LOAN406871,CUST024467,Personal,252864,1/23/2025,24,12,Active
LOAN406872,CUST019567,Personal,307384,7/16/2025,24,12,Active
LOAN406873,CUST028163,Car,392473,9/13/2025,36,9.5,Active
LOAN406874,CUST048790,Car,985141,6/2/2025,36,9.5,Active
LOAN406875,CUST044678,Car,311144,9/30/2025,36,9.5,Active
LOAN406876,CUST006079,Home,1891633,8/14/2025,60,7.5,Active
LOAN406877,CUST023381,Home,1725546,3/26/2025,60,7.5,Active
LOAN406878,CUST040264,Home,855089,2/22/2025,60,7.5,Active
LOAN406879,CUST033736,Personal,311976,5/28/2025,24,12,Active
LOAN406880,CUST008919,Car,1139499,8/19/2025,36,9.5,Active
LOAN406881,CUST026455,Car,830527,3/18/2025,36,9.5,Active
LOAN406882,CUST018574,Home,940616,5/25/2025,60,7.5,Active
LOAN406883,CUST005620,Home,1605883,5/3/2025,60,7.5,Active
LOAN406884,CUST038140,Home,982489,2/15/2025,60,7.5,Closed
LOAN406885,CUST029114,Car,721682,5/23/2025,36,9.5,Active
LOAN406886,CUST005647,Car,543000,7/29/2025,36,9.5,Active
LOAN406887,CUST029202,Personal,256555,3/18/2025,24,12,Active
LOAN406888,CUST014498,Home,4016627,11/26/2025,60,7.5,Active
LOAN406889,CUST017173,Personal,62986,5/8/2025,24,12,Active
LOAN406890,CUST033345,Home,2562651,4/30/2025,60,7.5,Active
LOAN406891,CUST015798,Home,2163267,8/22/2025,60,7.5,Active
LOAN406892,CUST029877,Home,4403358,5/18/2025,60,7.5,Active
LOAN406893,CUST011944,Personal,73492,3/19/2025,24,12,Active
LOAN406894,CUST011941,Home,986620,1/20/2025,60,7.5,Active
LOAN406895,CUST013294,Car,800348,5/2/2025,36,9.5,Active
LOAN406896,CUST042446,Home,4343343,6/9/2025,60,7.5,Active
LOAN406897,CUST027803,Home,3589705,7/28/2025,60,7.5,Active
LOAN406898,CUST007712,Car,701872,2/1/2025,36,9.5,Active
LOAN406899,CUST000606,Personal,388257,5/11/2025,24,12,Active
LOAN406900,CUST021841,Personal,107458,5/28/2025,24,12,Active
LOAN406901,CUST029684,Car,1356687,11/26/2025,36,9.5,Active
LOAN406902,CUST014101,Personal,143240,8/13/2025,24,12,Closed
LOAN406903,CUST041073,Home,617553,8/1/2025,60,7.5,Active
LOAN406904,CUST048363,Home,4126276,11/11/2025,60,7.5,Active
LOAN406905,CUST015000,Car,1077770,3/25/2025,36,9.5,Active
LOAN406906,CUST046645,Home,3544572,11/13/2025,60,7.5,Active
LOAN406907,CUST032401,Personal,243157,2/21/2025,24,12,Active
LOAN406908,CUST035494,Car,348072,10/13/2025,36,9.5,Closed
LOAN406909,CUST024188,Personal,460411,12/14/2025,24,12,Active
LOAN406910,CUST039194,Car,1134433,9/26/2025,36,9.5,Active
LOAN406911,CUST033743,Car,1497816,7/6/2025,36,9.5,Active
