cc_id,customer_id,card_type,limit,usage_last_month,status
CC508965,CUST004130,Classic,50000,14874,Active
CC508966,CUST034398,Platinum,200000,117529,Active
CC508967,CUST003856,Platinum,200000,71934,Active
CC508968,CUST031966,Platinum,200000,126281,Active
CC508969,CUST003240,Gold,100000,47454,Blocked
CC508970,CUST008770,Platinum,200000,86448,Active
CC508971,CUST037048,Classic,50000,19163,Active
CC508972,CUST000748,Gold,100000,1498,Active
CC508973,CUST035926,Classic,50000,21659,Active
CC508974,CUST026947,Platinum,200000,122412,Active
CC508975,CUST026028,Gold,100000,57421,Active
CC508976,CUST042851,Gold,100000,26659,Active
CC508977,CUST031438,Classic,50000,31321,Active
CC508978,CUST049683,Platinum,200000,29118,Active
CC508979,CUST012086,Platinum,200000,166556,Active
CC508980,CUST012354,Platinum,200000,109312,Active
CC508981,CUST028429,Classic,50000,34265,Active
CC508982,CUST025275,Gold,100000,29839,Active
CC508983,CUST026383,Classic,50000,15970,Active
CC508984,CUST013368,Gold,100000,60341,Active
CC508985,CUST041193,Gold,100000,97571,Active
CC508986,CUST029692,Platinum,200000,1412,Active
CC508987,CUST024922,Gold,100000,45680,Active
CC508988,CUST045241,Gold,100000,17042,Active
CC508989,CUST007380,Classic,50000,25351,Active
CC508990,CUST036672,Gold,100000,15503,Active
CC508991,CUST016521,Platinum,200000,44605,Active
CC508992,CUST024689,Classic,50000,29798,Active
CC508993,CUST049024,Platinum,200000,18078,Active
CC508994,CUST017044,Platinum,200000,33141,Active
CC508995,CUST020870,Gold,100000,92658,Active
CC508996,CUST002835,Classic,50000,11806,Active
CC508997,CUST017760,Platinum,200000,160340,Active
CC508998,CUST048217,Classic,50000,19346,Active
CC508999,CUST046178,Platinum,200000,15534,Active
CC509000,CUST021433,Platinum,200000,7457,Active
CC509001,CUST023348,Gold,100000,74253,Active
CC509002,CUST047997,Classic,50000,39052,Active
CC509003,CUST042347,Classic,50000,33688,Active
CC509004,CUST005273,Platinum,200000,33424,Active
CC509005,CUST011803,Platinum,200000,162467,Active
CC509006,CUST031762,Classic,50000,25309,Active
CC509007,CUST016136,Platinum,200000,40568,Active
CC509008,CUST017154,Gold,100000,51432,Active
CC509009,CUST015761,Classic,50000,35302,Active
CC509010,CUST028347,Platinum,200000,15278,Active
CC509011,CUST039372,Platinum,200000,186928,Active
CC509012,CUST007681,Platinum,200000,74115,Active
CC509013,CUST045069,Gold,100000,63326,Active
CC509014,CUST027981,Gold,100000,92286,Active
CC509015,CUST039869,Gold,100000,61762,Active
CC509016,CUST024666,Gold,100000,63282,Active
CC509017,CUST019997,Gold,100000,31920,Blocked
CC509018,CUST025067,Classic,50000,17143,Active
CC509019,CUST037484,Gold,100000,52885,Active
CC509020,CUST005871,Platinum,200000,83822,Active
CC509021,CUST022961,Gold,100000,69160,Active
CC509022,CUST009710,Gold,100000,1947,Active
CC509023,CUST024425,Classic,50000,46709,Active
CC509024,CUST014516,Platinum,200000,15775,Active
CC509025,CUST007219,Gold,100000,28446,Active
CC509026,CUST004502,Gold,100000,52306,Active
CC509027,CUST039844,Gold,100000,40763,Active
CC509028,CUST039045,Platinum,200000,39211,Active
CC509029,CUST002562,Platinum,200000,159232,Active
CC509030,CUST037243,Gold,100000,46356,Blocked
CC509031,CUST003560,Gold,100000,13207,Active
CC509032,CUST017435,Classic,50000,16661,Active
CC509033,CUST048759,Classic,50000,21417,Active
CC509034,CUST036080,Platinum,200000,50686,Active
CC509035,CUST002778,Platinum,200000,51363,Active
CC509036,CUST011568,Gold,100000,94553,Active
CC509037,CUST017188,Classic,50000,30072,Active
CC509038,CUST030806,Platinum,200000,152379,Active
CC509039,CUST018634,Platinum,200000,124754,Active
CC509040,CUST049071,Platinum,200000,20986,Active
CC509041,CUST049944,Gold,100000,39393,Active
CC509042,CUST042969,Classic,50000,24692,Active
CC509043,CUST036520,Platinum,200000,137963,Active
CC509044,CUST018382,Platinum,200000,83755,Blocked
CC509045,CUST003523,Platinum,200000,116871,Active
CC509046,CUST047887,Platinum,200000,62085,Active
CC509047,CUST005259,Classic,50000,13566,Active
CC509048,CUST047851,Platinum,200000,160147,Active
CC509049,CUST031145,Platinum,200000,97765,Active
CC509050,CUST043626,Platinum,200000,24747,Active
CC509051,CUST045406,Platinum,200000,163111,Active
CC509052,CUST021129,Platinum,200000,111631,Active
CC509053,CUST023737,Classic,50000,44072,Active
CC509054,CUST015622,Gold,100000,44372,Active
CC509055,CUST006236,Classic,50000,13218,Active
CC509056,CUST029266,Classic,50000,29827,Active
CC509057,CUST004675,Classic,50000,8047,Active
CC509058,CUST040694,Classic,50000,6676,Active
CC509059,CUST034289,Gold,100000,21671,Active
CC509060,CUST034558,Gold,100000,41018,Active
CC509061,CUST037454,Platinum,200000,116818,Active
CC509062,CUST030937,Gold,100000,23798,Active
CC509063,CUST043756,Gold,100000,1988,Active
CC509064,CUST022411,Platinum,200000,185475,Active
CC509065,CUST008679,Classic,50000,41253,Active
CC509066,CUST026189,Gold,100000,29005,Active
CC509067,CUST020420,Platinum,200000,124651,Active
CC509068,CUST045284,Platinum,200000,41818,Active
CC509069,CUST040961,Gold,100000,33945,Active
CC509070,CUST003633,Classic,50000,3567,Active
CC509071,CUST046404,Classic,50000,25670,Active
CC509072,CUST017104,Platinum,200000,92471,Active
CC509073,CUST021632,Platinum,200000,2533,Active
CC509074,CUST034410,Gold,100000,40528,Blocked
CC509075,CUST002560,Classic,50000,40830,Active
CC509076,CUST047466,Platinum,200000,164439,Active
CC509077,CUST003539,Classic,50000,17743,Active
CC509078,CUST030117,Gold,100000,19554,Active
CC509079,CUST038945,Classic,50000,35110,Active
CC509080,CUST012394,Gold,100000,88089,Active
CC509081,CUST043599,Platinum,200000,13533,Active
CC509082,CUST036533,Platinum,200000,117384,Active
CC509083,CUST001583,Gold,100000,54938,Active
CC509084,CUST042478,Gold,100000,99861,Active
CC509085,CUST043302,Classic,50000,7656,Active
CC509086,CUST047971,Gold,100000,82276,Active
CC509087,CUST015428,Platinum,200000,190115,Active
CC509088,CUST019789,Platinum,200000,3336,Active
CC509089,CUST042871,Gold,100000,86083,Active
CC509090,CUST033330,Classic,50000,4996,Active
CC509091,CUST049321,Platinum,200000,103211,Active
CC509092,CUST012147,Classic,50000,5631,Active
CC509093,CUST047421,Gold,100000,67671,Active
CC509094,CUST034047,Gold,100000,48157,Active
CC509095,CUST028589,Classic,50000,30856,Active
CC509096,CUST037017,Classic,50000,9292,Active
CC509097,CUST029123,Gold,100000,24547,Active
CC509098,CUST014952,Platinum,200000,143570,Active
CC509099,CUST014910,Classic,50000,32979,Active
CC509100,CUST037617,Classic,50000,17158,Active
CC509101,CUST004116,Gold,100000,58806,Active
CC509102,CUST021307,Classic,50000,32293,Active
CC509103,CUST041082,Classic,50000,10721,Active
CC509104,CUST020640,Platinum,200000,153119,Active
CC509105,CUST026715,Classic,50000,11349,Active
CC509106,CUST019226,Classic,50000,34644,Active
CC509107,CUST020402,Classic,50000,17459,Active
CC509108,CUST048423,Classic,50000,24039,Active
CC509109,CUST026309,Platinum,200000,172814,Active
CC509110,CUST022066,Platinum,200000,178139,Active
CC509111,CUST046533,Classic,50000,40067,Active
CC509112,CUST048350,Platinum,200000,67971,Active
CC509113,CUST034286,Gold,100000,6909,Active
CC509114,CUST032417,Classic,50000,36177,Active
CC509115,CUST009892,Gold,100000,21447,Active
CC509116,CUST048831,Classic,50000,40175,Active
CC509117,CUST009304,Gold,100000,3219,Active
CC509118,CUST007873,Classic,50000,3955,Active
CC509119,CUST030930,Classic,50000,25884,Active
CC509120,CUST024255,Platinum,200000,195656,Active
CC509121,CUST019251,Gold,100000,80919,Active
CC509122,CUST038885,Classic,50000,27441,Active
CC509123,CUST048923,Platinum,200000,134197,Active
CC509124,CUST031031,Classic,50000,35657,Active
CC509125,CUST027395,Classic,50000,32291,Active
CC509126,CUST008694,Gold,100000,33333,Active
CC509127,CUST007360,Classic,50000,21094,Active
CC509128,CUST042986,Gold,100000,46498,Active
CC509129,CUST008353,Classic,50000,45287,Active
CC509130,CUST038598,Platinum,200000,9577,Blocked
CC509131,CUST043423,Gold,100000,42240,Active
CC509132,CUST047236,Platinum,200000,14608,Blocked
CC509133,CUST036770,Platinum,200000,169337,Active
CC509134,CUST006610,Platinum,200000,159020,Active
CC509135,CUST019586,Platinum,200000,8315,Active
CC509136,CUST040938,Platinum,200000,108699,Active
CC509137,CUST047896,Gold,100000,99009,Active
CC509138,CUST013944,Platinum,200000,194788,Active
CC509139,CUST029940,Gold,100000,47449,Active
CC509140,CUST025273,Classic,50000,21965,Blocked
CC509141,CUST014600,Gold,100000,11189,Active
CC509142,CUST011722,Gold,100000,42804,Active
CC509143,CUST022497,Gold,100000,29723,Active
CC509144,CUST025471,Gold,100000,49428,Active
CC509145,CUST019790,Classic,50000,47278,Active
CC509146,CUST039770,Platinum,200000,140307,Active
CC509147,CUST001420,Platinum,200000,89205,Active
CC509148,CUST024717,Gold,100000,62627,Blocked
CC509149,CUST026699,Classic,50000,26660,Active
CC509150,CUST020452,Classic,50000,18340,Active
CC509151,CUST009910,Gold,100000,70912,Active
CC509152,CUST035383,Classic,50000,30561,Blocked
CC509153,CUST012040,Classic,50000,39321,Active
CC509154,CUST043121,Classic,50000,30793,Active
CC509155,CUST045294,Platinum,200000,42361,Active
CC509156,CUST043168,Platinum,200000,59610,Active
CC509157,CUST028633,Gold,100000,22627,Active
CC509158,CUST018942,Platinum,200000,113289,Active
CC509159,CUST022758,Classic,50000,2381,Active
CC509160,CUST048490,Gold,100000,39354,Active
CC509161,CUST004819,Gold,100000,5931,Active
CC509162,CUST031602,Gold,100000,2318,Active
CC509163,CUST033136,Platinum,200000,32573,Active
CC509164,CUST044704,Classic,50000,26371,Active
CC509165,CUST017657,Classic,50000,35877,Active
CC509166,CUST006744,Platinum,200000,151228,Active
CC509167,CUST033154,Gold,100000,83719,Active
CC509168,CUST014613,Platinum,200000,103890,Active
CC509169,CUST045750,Platinum,200000,147984,Active
CC509170,CUST021817,Gold,100000,71124,Active
CC509171,CUST013641,Classic,50000,30958,Active
CC509172,CUST045115,Platinum,200000,102691,Active
CC509173,CUST015377,Platinum,200000,81262,Active
CC509174,CUST028499,Classic,50000,47546,Active
CC509175,CUST012342,Gold,100000,37402,Active
CC509176,CUST004814,Classic,50000,45905,Active
CC509177,CUST000535,Gold,100000,84745,Active
CC509178,CUST011833,Platinum,200000,107694,Active
CC509179,CUST023177,Platinum,200000,35945,Active
CC509180,CUST000964,Gold,100000,89925,Active
CC509181,CUST023503,Platinum,200000,89953,Active
CC509182,CUST013792,Classic,50000,1283,Active
CC509183,CUST003055,Classic,50000,8379,Active
CC509184,CUST030181,Platinum,200000,101219,Active
CC509185,CUST027556,Classic,50000,12479,Active
CC509186,CUST004106,Platinum,200000,136210,Active
CC509187,CUST040693,Gold,100000,4570,Active
CC509188,CUST012059,Platinum,200000,76266,Active
CC509189,CUST007590,Classic,50000,33428,Active
CC509190,CUST037887,Classic,50000,5243,Active
CC509191,CUST029268,Classic,50000,48311,Active
CC509192,CUST046001,Gold,100000,40495,Active
CC509193,CUST037596,Gold,100000,38065,Active
CC509194,CUST047824,Gold,100000,41658,Active
CC509195,CUST026202,Gold,100000,60105,Active
CC509196,CUST009400,Gold,100000,55193,Active
CC509197,CUST026135,Platinum,200000,64131,Active
CC509198,CUST028541,Gold,100000,77252,Active
CC509199,CUST038871,Classic,50000,38847,Active
CC509200,CUST019625,Classic,50000,35307,Active
CC509201,CUST012294,Classic,50000,42273,Active
CC509202,CUST032104,Platinum,200000,114683,Active
CC509203,CUST044641,Classic,50000,39320,Active
CC509204,CUST013174,Gold,100000,16570,Active
CC509205,CUST034931,Platinum,200000,168192,Active
CC509206,CUST006569,Gold,100000,35559,Active
CC509207,CUST037260,Classic,50000,26981,Active
CC509208,CUST002857,Gold,100000,9980,Active
CC509209,CUST017482,Classic,50000,6587,Active
CC509210,CUST023995,Platinum,200000,4886,Active
CC509211,CUST039326,Gold,100000,5115,Active
CC509212,CUST007861,Gold,100000,27218,Active
CC509213,CUST009043,Gold,100000,89461,Active
CC509214,CUST010394,Gold,100000,78529,Active
CC509215,CUST032359,Classic,50000,18282,Active
CC509216,CUST012182,Gold,100000,93384,Active
CC509217,CUST010029,Classic,50000,45183,Active
CC509218,CUST007727,Platinum,200000,170844,Blocked
CC509219,CUST031785,Platinum,200000,183736,Active
CC509220,CUST044042,Classic,50000,45274,Active
CC509221,CUST037301,Classic,50000,17069,Active
CC509222,CUST017235,Classic,50000,39498,Active
CC509223,CUST024077,Classic,50000,25059,Active
CC509224,CUST032654,Gold,100000,51952,Active
CC509225,CUST049326,Platinum,200000,119803,Active
CC509226,CUST044152,Gold,100000,7859,Active
CC509227,CUST037219,Platinum,200000,90074,Active
CC509228,CUST038949,Platinum,200000,54502,Active
CC509229,CUST006688,Platinum,200000,191788,Active
CC509230,CUST036161,Platinum,200000,84681,Active
CC509231,CUST033708,Classic,50000,21275,Active
CC509232,CUST023763,Classic,50000,37511,Active
CC509233,CUST037046,Classic,50000,15150,Active
CC509234,CUST031828,Gold,100000,4530,Blocked
CC509235,CUST047347,Platinum,200000,28602,Active
CC509236,CUST010352,Platinum,200000,126261,Active
CC509237,CUST006508,Classic,50000,1134,Active
CC509238,CUST010690,Platinum,200000,36534,Active
CC509239,CUST031286,Classic,50000,37198,Active
CC509240,CUST018106,Classic,50000,17479,Active
CC509241,CUST021314,Platinum,200000,24186,Active
CC509242,CUST013683,Classic,50000,44741,Active
CC509243,CUST044896,Gold,100000,4517,Active
CC509244,CUST040845,Platinum,200000,60126,Active
CC509245,CUST044707,Classic,50000,4479,Active
CC509246,CUST031134,Gold,100000,21919,Active
CC509247,CUST031403,Platinum,200000,157289,Active
CC509248,CUST016179,Gold,100000,31555,Active
CC509249,CUST013910,Gold,100000,52283,Active
CC509250,CUST035713,Classic,50000,35515,Active
CC509251,CUST026490,Gold,100000,12747,Active
CC509252,CUST032095,Classic,50000,24626,Active
CC509253,CUST031252,Platinum,200000,116816,Active
CC509254,CUST019379,Classic,50000,19855,Active
CC509255,CUST040484,Classic,50000,3542,Active
CC509256,CUST043106,Classic,50000,18834,Active
CC509257,CUST031656,Gold,100000,38228,Blocked
CC509258,CUST026649,Platinum,200000,47053,Active
CC509259,CUST023203,Classic,50000,9601,Active
CC509260,CUST021138,Platinum,200000,181798,Active
CC509261,CUST045925,Classic,50000,1660,Active
CC509262,CUST011305,Classic,50000,10133,Active
CC509263,CUST001051,Classic,50000,2107,Active
CC509264,CUST045634,Classic,50000,26356,Active
CC509265,CUST035596,Gold,100000,68245,Active
CC509266,CUST030048,Platinum,200000,57652,Active
CC509267,CUST020526,Classic,50000,42807,Active
CC509268,CUST043277,Platinum,200000,58866,Active
CC509269,CUST020432,Classic,50000,2450,Active
CC509270,CUST024536,Gold,100000,75889,Active
CC509271,CUST040960,Platinum,200000,149406,Active
CC509272,CUST020211,Gold,100000,95663,Active
CC509273,CUST004126,Gold,100000,11172,Active
CC509274,CUST032752,Platinum,200000,50656,Active
CC509275,CUST042005,Classic,50000,19770,Active
CC509276,CUST038663,Gold,100000,38452,Active
CC509277,CUST027201,Platinum,200000,81142,Blocked
CC509278,CUST011711,Gold,100000,44888,Active
CC509279,CUST048138,Classic,50000,17718,Active
CC509280,CUST025464,Gold,100000,94214,Active
CC509281,CUST038690,Platinum,200000,4360,Active
CC509282,CUST046146,Platinum,200000,54943,Active
CC509283,CUST023322,Classic,50000,24071,Active
CC509284,CUST012131,Gold,100000,94504,Active
CC509285,CUST029764,Platinum,200000,161857,Active
CC509286,CUST011980,Classic,50000,45111,Active
CC509287,CUST003809,Classic,50000,34073,Active
CC509288,CUST044899,Classic,50000,25861,Active
CC509289,CUST013177,Platinum,200000,94144,Active
CC509290,CUST009188,Gold,100000,3599,Active
CC509291,CUST016057,Platinum,200000,19879,Active
CC509292,CUST018346,Gold,100000,83851,Active
CC509293,CUST012085,Gold,100000,20719,Active
CC509294,CUST025914,Classic,50000,17399,Active
CC509295,CUST019738,Platinum,200000,27296,Active
CC509296,CUST028147,Platinum,200000,197145,Active
CC509297,CUST040662,Platinum,200000,64727,Active
CC509298,CUST044629,Gold,100000,25059,Active
CC509299,CUST022902,Platinum,200000,36064,Active
CC509300,CUST006848,Platinum,200000,62717,Active
CC509301,CUST016736,Gold,100000,73578,Active
CC509302,CUST001528,Gold,100000,58859,Active
CC509303,CUST037483,Gold,100000,73714,Active
CC509304,CUST001571,Classic,50000,29818,Active
CC509305,CUST043616,Platinum,200000,126777,Active
CC509306,CUST012381,Platinum,200000,48890,Active
CC509307,CUST028582,Classic,50000,36678,Active
CC509308,CUST024056,Gold,100000,95659,Active
CC509309,CUST034297,Platinum,200000,130644,Active
CC509310,CUST031610,Platinum,200000,19594,Active
CC509311,CUST010169,Classic,50000,5783,Active
CC509312,CUST001560,Classic,50000,47206,Active
CC509313,CUST026210,Gold,100000,77707,Active
CC509314,CUST016485,Platinum,200000,51737,Active
CC509315,CUST003240,Platinum,200000,102896,Active
CC509316,CUST031801,Platinum,200000,199416,Active
CC509317,CUST048864,Gold,100000,85541,Active
CC509318,CUST025051,Platinum,200000,199692,Active
CC509319,CUST049798,Classic,50000,33520,Active
CC509320,CUST046320,Platinum,200000,183086,Active
CC509321,CUST009865,Classic,50000,3038,Active
CC509322,CUST034602,Gold,100000,35143,Active
CC509323,CUST017539,Classic,50000,25621,Active
CC509324,CUST014465,Gold,100000,90899,Active
CC509325,CUST007035,Platinum,200000,164526,Active
CC509326,CUST027377,Gold,100000,91996,Active
CC509327,CUST035589,Gold,100000,27411,Active
